"Date","Price","Open","High","Low","Vol.","Change %"
"04/20/2021","466.30","463.26","467.89","462.98","2.74B","1.29%"
"04/19/2021","460.38","449.11","460.91","448.39","2.72B","2.97%"
"04/16/2021","447.08","444.96","449.50","437.86","3.00B","-0.46%"
"04/12/2021","449.13","456.32","456.49","448.81","2.41B","-2.01%"
"04/09/2021","458.32","460.24","464.09","458.04","2.33B","-0.22%"
"04/08/2021","459.33","454.50","461.40","453.95","1.72B","1.10%"
"04/07/2021","454.32","459.32","461.56","451.67","2.33B","-2.27%"
"04/05/2021","464.88","473.19","473.47","462.28","2.90B","-1.51%"
"04/02/2021","472.02","471.75","474.37","470.59","3.19B","0.94%"
"04/01/2021","467.62","464.53","470.63","463.59","2.71B","1.24%"
"03/31/2021","461.89","461.80","463.72","460.52","3.04B","0.50%"
"03/30/2021","459.60","459.68","462.30","457.18","2.57B","0.58%"
"03/29/2021","456.93","451.95","458.45","451.90","3.34B","1.55%"
"03/26/2021","449.95","452.45","452.92","447.33","3.21B","0.21%"
"03/25/2021","448.99","450.50","452.70","447.96","3.88B","0.49%"
"03/24/2021","446.80","442.65","447.94","440.16","3.05B","1.26%"
"03/23/2021","441.26","440.39","441.33","437.32","4.06B","0.99%"
"03/22/2021","436.94","431.29","437.54","430.52","3.91B","2.05%"
"03/19/2021","428.18","423.99","428.80","423.55","2.72B","0.98%"
"03/18/2021","424.03","421.47","424.29","420.98","2.67B","1.50%"
"03/17/2021","417.76","414.00","419.69","413.63","1.97B","1.35%"
"03/16/2021","412.20","411.79","414.48","410.75","1.81B","0.42%"
"03/15/2021","410.48","407.40","410.48","406.91","2.00B","1.00%"
"03/12/2021","406.40","405.63","407.91","404.74","1.68B","0.64%"
"03/11/2021","403.82","406.10","406.78","403.80","1.44B","0.25%"
"03/10/2021","402.83","400.14","402.83","399.83","1.46B","1.07%"
"03/09/2021","398.55","395.63","398.55","395.25","1.83B","1.04%"
"03/08/2021","394.45","397.50","398.36","394.45","2.39B","-0.05%"
"03/05/2021","394.66","391.33","395.28","391.01","1.97B","0.85%"
"03/04/2021","391.35","386.19","391.61","385.61","1.33B","1.40%"
"03/03/2021","385.94","383.21","386.69","382.94","1.51B","1.38%"
"03/02/2021","380.67","379.28","382.22","378.94","1.38B","0.65%"
"03/01/2021","378.23","376.60","379.34","374.98","1.45B","-0.22%"
"02/25/2021","379.07","381.72","382.52","378.97","1.67B","-0.22%"
"02/24/2021","379.89","382.26","384.18","379.75","1.88B","-0.51%"
"02/23/2021","381.83","378.14","381.99","376.86","1.75B","1.23%"
"02/22/2021","377.18","385.84","385.99","376.10","1.99B","-1.89%"
"02/19/2021","384.46","385.14","387.19","383.98","1.98B","0.09%"
"02/18/2021","384.11","385.93","386.94","383.48","1.95B","0.33%"
"02/17/2021","382.83","382.33","384.37","382.01","1.57B","0.11%"
"02/16/2021","382.40","381.78","383.43","381.62","1.29B","0.51%"
"02/15/2021","380.47","381.22","381.80","378.45","1.16B","0.08%"
"02/11/2021","380.18","379.72","380.31","376.19","1.17B","0.27%"
"02/10/2021","379.15","377.27","379.94","377.22","1.29B","0.65%"
"02/09/2021","376.70","375.40","377.53","374.30","1.41B","0.64%"
"02/08/2021","374.29","371.18","374.67","371.14","1.36B","1.17%"
"02/05/2021","369.95","369.37","370.67","368.89","1.33B","0.64%"
"02/04/2021","367.61","364.63","367.61","364.17","1.28B","1.22%"
"02/03/2021","363.19","362.57","364.25","362.40","1.43B","0.56%"
"02/02/2021","361.16","360.51","362.17","359.26","1.32B","0.94%"
"02/01/2021","357.81","356.04","358.61","354.92","1.27B","0.42%"
"01/29/2021","356.33","357.48","359.23","353.45","1.44B","0.09%"
"01/28/2021","356.00","356.33","359.40","355.09","1.89B","-0.56%"
"01/27/2021","358.02","355.73","359.06","355.70","701.52M","0.94%"
"01/26/2021","354.68","354.45","356.12","353.73","711.56M","0.22%"
"01/25/2021","353.89","352.71","354.06","352.07","786.11M","1.01%"
"01/22/2021","350.34","356.18","357.14","350.31","896.69M","-1.32%"
"01/21/2021","355.03","358.86","360.05","355.03","1.22B","-0.55%"
"01/20/2021","356.98","356.09","357.70","355.61","1.22B","0.64%"
"01/19/2021","354.70","352.12","356.03","351.91","1.09B","1.13%"
"01/18/2021","350.74","349.99","351.18","349.35","1.38B","0.36%"
"01/15/2021","349.47","349.83","350.88","347.55","1.12B","0.19%"
"01/14/2021","348.82","350.30","351.14","348.40","825.18M","-0.15%"
"01/13/2021","349.35","349.11","350.92","347.97","1.01B","0.65%"
"01/12/2021","347.11","343.94","347.88","343.84","1.04B","1.15%"
"01/11/2021","343.15","341.75","343.31","341.42","855.48M","0.63%"
"01/08/2021","340.99","343.30","344.08","339.82","807.83M","-0.11%"
"01/07/2021","341.35","339.36","342.45","339.33","1.02B","0.98%"
"01/06/2021","338.03","340.93","341.95","337.95","558.10M","-0.49%"
"01/05/2021","339.68","338.41","340.88","337.90","544.63M","0.61%"
"01/04/2021","337.62","332.23","337.90","331.79","779.94M","0.40%"
"12/30/2020","336.29","339.31","339.90","334.39","743.84M","-0.68%"
"12/29/2020","338.60","338.33","340.51","337.56","629.35M","0.62%"
"12/28/2020","336.51","338.03","341.06","336.51","1.21B","-0.13%"
"12/25/2020","336.94","335.49","337.37","334.98","942.15M","0.77%"
"12/24/2020","334.36","333.15","335.13","330.76","806.70M","1.13%"
"12/23/2020","330.64","329.87","333.14","329.29","1.24B","0.86%"
"12/22/2020","327.81","321.83","327.93","319.89","1.82B","1.88%"
"12/21/2020","321.76","326.85","332.51","321.63","963.95M","-4.96%"
"12/18/2020","338.57","338.10","340.26","337.76","1.14B","0.38%"
"12/17/2020","337.28","335.48","338.52","334.89","825.46M","1.03%"
"12/16/2020","333.85","331.36","333.87","331.02","940.35M","1.21%"
"12/15/2020","329.87","327.52","330.09","327.15","740.23M","0.82%"
"12/14/2020","327.20","328.53","330.27","327.16","758.45M","-0.19%"
"12/09/2020","327.81","332.04","332.67","327.81","921.41M","-0.95%"
"12/08/2020","330.96","331.48","333.07","330.49","842.24M","-0.07%"
"12/04/2020","331.18","331.18","332.83","330.68","1.07B","0.29%"
"12/03/2020","330.23","328.96","331.07","328.90","951.20M","0.61%"
"12/02/2020","328.22","329.13","330.20","327.45","959.50M","0.04%"
"12/01/2020","328.08","327.84","329.01","326.86","1.54B","0.48%"
"11/30/2020","326.51","328.71","329.01","326.33","1.32B","-0.43%"
"11/27/2020","327.93","325.43","327.93","325.34","597.09M","0.94%"
"11/26/2020","324.87","323.55","324.87","323.02","1.79B","0.74%"
"11/25/2020","322.48","323.60","325.20","320.90","542.66M","0.20%"
"11/24/2020","321.84","325.26","325.75","321.66","682.84M","-0.50%"
"11/23/2020","323.45","322.69","323.78","322.15","611.37M","0.77%"
"11/20/2020","320.99","319.71","321.79","319.44","694.29M","0.76%"
"11/19/2020","318.56","317.55","320.53","317.55","840.10M","0.50%"
"11/18/2020","316.96","314.51","316.96","314.51","739.85M","0.88%"
"11/17/2020","314.20","316.78","317.48","313.92","713.64M","-0.43%"
"11/16/2020","315.57","316.29","316.72","314.70","796.38M","-0.23%"
"11/13/2020","316.30","315.76","317.51","314.77","707.64M","0.32%"
"11/12/2020","315.29","314.97","315.79","313.46","709.12M","0.06%"
"11/11/2020","315.09","313.71","317.34","313.65","1.26B","0.61%"
"11/10/2020","313.19","319.75","319.96","312.09","693.97M","-1.49%"
"11/09/2020","317.94","319.88","319.93","317.07","718.85M","0.44%"
"11/06/2020","316.55","319.17","319.77","316.55","580.91M","-0.70%"
"11/05/2020","318.79","317.90","319.53","317.74","1.09B","0.71%"
"11/04/2020","316.55","316.57","317.79","314.80","814.40M","0.10%"
"11/03/2020","316.24","314.02","316.27","313.86","843.88M","1.26%"
"11/02/2020","312.32","310.74","312.86","310.00","627.33M","0.89%"
"10/30/2020","309.56","310.50","312.55","308.44","740.11M","-0.07%"
"10/29/2020","309.79","310.94","311.07","308.91","657.39M","-0.63%"
"10/28/2020","311.75","310.93","313.03","310.51","540.14M","0.44%"
"10/27/2020","310.39","309.20","310.39","308.36","475.92M","0.44%"
"10/26/2020","309.02","308.57","310.75","308.21","1.21B","0.16%"
"10/22/2020","308.52","308.72","309.26","306.44","532.24M","0.21%"
"10/21/2020","307.86","307.26","310.38","307.16","393.88M","0.92%"
"10/20/2020","305.04","301.58","306.27","301.49","745.11M","0.80%"
"10/19/2020","302.63","310.17","310.22","302.63","470.32M","-3.61%"
"10/16/2020","313.98","317.98","319.07","310.13","517.73M","-1.10%"
"10/15/2020","317.47","322.87","324.81","316.81","738.76M","-1.99%"
"10/14/2020","323.92","324.96","325.27","322.22","921.32M","-0.06%"
"10/12/2020","324.12","324.34","325.47","322.64","806.71M","0.31%"
"10/09/2020","323.12","327.07","327.21","321.40","730.89M","-0.79%"
"10/08/2020","325.68","328.17","328.45","325.41","1.51B","-0.44%"
"10/07/2020","327.12","324.65","327.12","323.80","1.24B","0.95%"
"10/06/2020","324.03","325.27","326.36","323.52","853.93M","0.14%"
"10/05/2020","323.59","322.72","324.04","321.99","730.30M","0.85%"
"10/02/2020","320.87","318.44","321.19","316.62","827.44M","0.93%"
"10/01/2020","317.91","317.64","318.49","314.53","655.62M","0.65%"
"09/30/2020","315.85","320.12","321.85","315.85","658.03M","-0.96%"
"09/29/2020","318.91","319.55","320.27","318.05","591.19M","0.07%"
"09/28/2020","318.69","318.15","319.39","317.78","624.65M","0.64%"
"09/25/2020","316.67","318.37","319.16","316.52","736.03M","0.01%"
"09/24/2020","316.64","317.77","319.16","314.83","910.12M","-0.62%"
"09/23/2020","318.62","314.61","318.62","314.47","550.89M","1.65%"
"09/22/2020","313.45","313.05","314.46","311.69","583.84M","-0.05%"
"09/21/2020","313.61","311.80","315.86","311.64","546.05M","0.98%"
"09/18/2020","310.58","311.75","313.33","310.13","549.00M","-0.08%"
"09/17/2020","310.83","312.34","312.74","310.34","484.88M","-0.38%"
"09/16/2020","312.03","311.96","313.22","311.40","424.12M","0.11%"
"09/15/2020","311.68","307.40","311.68","307.36","659.60M","1.57%"
"09/14/2020","306.87","309.08","309.37","305.60","599.32M","-0.09%"
"09/11/2020","307.15","311.36","313.38","306.50","609.35M","-1.49%"
"09/10/2020","311.81","314.46","316.28","311.81","881.99M","-0.18%"
"09/09/2020","312.37","306.75","313.32","306.15","750.93M","0.94%"
"09/08/2020","309.47","312.40","312.49","309.47","911.64M","-1.11%"
"09/03/2020","312.95","313.62","314.38","312.39","781.10M","0.05%"
"09/02/2020","312.80","307.94","312.80","307.55","690.48M","1.77%"
"09/01/2020","307.35","308.54","309.42","305.70","647.80M","-0.33%"
"08/31/2020","308.36","311.74","312.76","308.31","878.05M","-0.78%"
"08/28/2020","310.77","311.22","312.87","309.72","1.23B","0.30%"
"08/27/2020","309.84","308.23","310.20","308.03","955.75M","0.64%"
"08/26/2020","307.86","306.31","308.65","305.93","640.00M","0.35%"
"08/25/2020","306.80","306.80","308.08","305.50","900.49M","0.34%"
"08/24/2020","305.76","303.20","306.22","302.08","782.75M","1.13%"
"08/21/2020","302.33","302.00","303.00","300.68","1.64B","0.58%"
"08/20/2020","300.60","298.37","300.96","297.09","884.99M","0.19%"
"08/19/2020","300.02","304.77","306.55","297.86","1.78B","-1.51%"
"08/18/2020","304.63","304.43","306.20","303.57","2.34B","0.27%"
"08/17/2020","303.81","307.60","308.08","302.89","688.18M","-1.27%"
"08/14/2020","307.71","311.42","311.96","306.69","809.29M","-1.24%"
"08/13/2020","311.57","316.20","316.55","311.32","913.83M","-0.57%"
"08/11/2020","313.37","315.83","316.79","313.37","677.33M","-0.05%"
"08/10/2020","313.54","311.44","314.23","311.10","674.23M","1.32%"
"08/07/2020","309.47","310.53","311.53","308.28","644.16M","0.03%"
"08/06/2020","309.38","309.02","312.27","308.77","841.34M","0.24%"
"08/05/2020","308.64","311.05","311.46","308.48","977.02M","-0.35%"
"08/04/2020","309.71","307.92","310.05","307.33","866.09M","1.29%"
"08/03/2020","305.77","302.71","306.13","302.06","617.79M","1.45%"
"07/31/2020","301.40","298.36","302.05","296.44","579.89M","1.12%"
"07/30/2020","298.07","304.00","305.74","296.78","643.02M","-1.59%"
"07/29/2020","302.88","304.57","305.95","302.88","536.03M","-0.33%"
"07/24/2020","303.89","305.05","305.96","302.73","687.90M","-0.47%"
"07/23/2020","305.33","304.58","307.64","304.42","522.40M","0.43%"
"07/22/2020","304.03","308.21","308.53","304.03","589.81M","-0.70%"
"07/21/2020","306.16","307.30","308.24","306.16","612.37M","0.27%"
"07/20/2020","305.34","303.44","305.90","303.34","658.83M","1.00%"
"07/17/2020","302.33","300.93","302.93","300.76","408.65M","0.93%"
"07/16/2020","299.54","298.91","301.12","297.48","450.83M","0.47%"
"07/15/2020","298.14","297.38","299.02","296.89","487.61M","1.35%"
"07/14/2020","294.17","295.25","296.14","292.52","619.39M","-1.08%"
"07/13/2020","297.38","305.00","305.93","297.28","752.78M","-1.77%"
"07/10/2020","302.74","305.50","306.57","302.74","747.06M","-1.17%"
"07/09/2020","306.32","305.87","307.02","304.85","882.08M","0.37%"
"07/08/2020","305.18","303.03","306.40","302.86","744.51M","0.76%"
"07/07/2020","302.87","304.79","306.37","302.87","767.17M","-0.06%"
"07/03/2020","303.04","302.37","304.04","301.74","661.64M","0.36%"
"07/02/2020","301.94","300.24","302.71","299.18","537.64M","1.04%"
"07/01/2020","298.82","298.03","299.66","296.82","497.91M","0.32%"
"06/30/2020","297.87","294.60","297.87","294.58","634.77M","1.50%"
"06/29/2020","293.48","293.87","294.66","291.31","541.86M","-0.84%"
"06/26/2020","295.96","297.02","299.36","295.45","904.78M","0.22%"
"06/25/2020","295.30","295.22","296.27","291.33","754.71M","-1.29%"
"06/24/2020","299.16","305.23","307.07","298.97","963.73M","-1.32%"
"06/23/2020","303.16","302.00","304.20","301.88","925.63M","1.04%"
"06/22/2020","300.05","302.26","303.12","298.94","832.48M","-0.73%"
"06/19/2020","302.25","300.91","302.69","300.52","845.04M","1.08%"
"06/18/2020","299.01","294.93","299.86","294.57","667.97M","1.25%"
"06/17/2020","295.31","292.63","295.95","291.84","495.47M","1.60%"
"06/16/2020","290.67","293.51","295.52","290.58","670.94M","0.29%"
"06/15/2020","289.83","295.02","296.89","289.83","866.85M","-1.60%"
"06/12/2020","294.55","288.31","295.99","286.15","988.19M","-0.52%"
"06/11/2020","296.08","296.27","298.78","292.79","1.08B","-0.10%"
"06/10/2020","296.37","292.97","296.37","291.30","1.20B","1.43%"
"06/09/2020","292.18","296.21","299.67","290.80","1.64B","-1.08%"
"06/08/2020","295.38","296.83","297.91","294.57","926.35M","0.30%"
"06/05/2020","294.49","294.41","295.06","292.21","717.98M","0.68%"
"06/04/2020","292.51","291.84","293.28","291.11","675.27M","1.14%"
"06/02/2020","289.21","288.83","289.93","288.45","533.41M","0.56%"
"06/01/2020","287.60","286.31","288.93","286.02","592.16M","0.96%"
"05/29/2020","284.87","284.36","286.54","282.91","455.20M","0.09%"
"05/28/2020","284.60","287.51","287.85","284.02","780.97M","-0.35%"
"05/27/2020","285.59","284.49","287.14","282.98","848.65M","1.16%"
"05/26/2020","282.31","281.77","283.68","281.18","746.81M","1.21%"
"05/25/2020","278.94","275.56","280.19","274.90","683.67M","1.93%"
"05/22/2020","273.67","275.10","275.71","269.85","892.34M","-0.49%"
"05/21/2020","275.03","278.44","279.53","275.03","983.87M","-0.37%"
"05/20/2020","276.04","272.09","276.74","272.01","810.73M","1.94%"
"05/19/2020","270.78","269.80","272.73","269.20","709.06M","1.58%"
"05/18/2020","266.56","265.82","267.73","265.21","716.85M","1.09%"
"05/15/2020","263.69","263.96","265.09","263.02","979.06M","0.42%"
"05/14/2020","262.58","263.89","263.94","261.64","827.40M","-0.29%"
"05/13/2020","263.35","263.16","264.75","261.61","886.64M","1.00%"
"05/12/2020","260.74","257.95","262.14","257.72","653.10M","1.14%"
"05/11/2020","257.80","255.06","259.21","255.00","593.68M","1.55%"
"05/08/2020","253.86","252.41","255.53","252.38","802.01M","0.96%"
